X,Y,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,CONDICION,GEOGRAFICO,NOMSERV,TIPO,CVE_SERV,AMBITO,icon_url
-115.232187580537,32.2907998001205,"0200202913615057","02","002","0291","3615","057",En Operación,Templo,Ninguno,No Aplica,"8",Rural,./0.png
-115.066861450351,32.3416042800423,020020358362A005,"02","002","0358",362A,"005",No Aplica,Mercado,Ninguno,No Aplica,"10",Rural,./3.png
-114.861960191516,32.5479981333414,"0200201833507027","02","002","0183","3507","027",En Operación,Instalación Deportiva o Recreativa,Ninguno,Estadio,"11",Rural,./4.png
-115.572750519863,32.5960680595919,"0200200016836022","02","002","0001","6836","022",En Operación,Escuela,Octavio Contreras Aleman,Preescolar,"1",Urbana,./1.png
-115.575601720101,32.5868993101649,"0200200016304007","02","002","0001","6304","007",En Operación,Templo,Una Iglesia Cristiana para Toda la Familia,No Aplica,"1",Urbana,./0.png
-115.571625545381,32.5820768210219,"0200200015611024","02","002","0001","5611","024",No Aplica,Cementerio,Ninguno,No Aplica,"1",Urbana,./7.png
-115.570314419529,32.5885566903467,"0200200015486006","02","002","0001","5486","006",En Operación,Escuela,Emiliano Zapata,Primaria,"1",Urbana,./1.png
-115.570936283703,32.5870102570932,"0200200015486005","02","002","0001","5486","005",No Aplica,Plaza,Ninguno,No Aplica,"2",Urbana,./2.png
-115.586917800172,32.5764481195972,020020001309A011,"02","002","0001",309A,"011",En Operación,Escuela,Belisario Domínguez,Secundaria,"1",Urbana,./1.png
-115.590873769596,32.5751893804393,"0200200013085032","02","002","0001","3085","032",En Operación,Templo,Iglesia Adventista del Séptimo Día,No Aplica,"1",Urbana,./0.png
-115.588323289574,32.5777689997295,"0200200013085006","02","002","0001","3085","006",En Operación,Escuela,Eduacion y Progreso,Primaria,"2",Urbana,./1.png
-115.417968394618,32.6157539650155,"0200200015325062","02","002","0001","5325","062",No Aplica,Plaza,Ninguno,No Aplica,"1",Urbana,./2.png
-115.439612139593,32.647180019888,020020001451A042,"02","002","0001",451A,"042",No Aplica,Plaza,Ninguno,No Aplica,"2",Urbana,./2.png
-115.439942200521,32.6474997503625,020020001451A041,"02","002","0001",451A,"041",No Aplica,Plaza,Ninguno,No Aplica,"3",Urbana,./2.png
-115.573911325709,32.5837074153337,020020001309A021,"02","002","0001",309A,"021",En Operación,Instalación Diversa,Pemex,Gasolinera,"2",Urbana,./8.png
-115.592340849588,32.5757543203705,"0200200013085033","02","002","0001","3085","033",En Operación,Instalación Deportiva o Recreativa,Ninguno,Estadio,"4",Urbana,./4.png
-115.584919521089,32.581544971357,"0200200013085025","02","002","0001","3085","025",En Operación,Instalación Diversa,Estacion Pemex,Gasolinera,"5",Urbana,./8.png
-115.586720080036,32.5872868796116,"0200200015344023","02","002","0001","5344","023",En Operación,Instalación Deportiva o Recreativa,Cancha de Basquet Ball,Estadio,"1",Urbana,./4.png
-115.57861913344,32.5913417379763,"0200200015344032","02","002","0001","5344","032",En Operación,Instalación Diversa,Planta de Bombeo Num 9,Planta de Tratamiento de Agua,"2",Urbana,./8.png
-115.581615663135,32.5867869261152,"0200200015344021","02","002","0001","5344","021",No Aplica,Mercado,Abarrotes Priscila,No Aplica,"3",Urbana,./3.png
-115.568955619563,32.5961239102685,"0200200017162021","02","002","0001","7162","021",En Operación,Escuela,Placido Valenzuela Aragon,Primaria,"1",Urbana,./1.png
-115.58586731017,32.5752089696356,020020001309A011,"02","002","0001",309A,"011",En Operación,Instalación Deportiva o Recreativa,Ninguno,Estadio,"3",Urbana,./4.png
-115.299756109943,32.462378520217,"0200202258334001","02","002","0225","8334","001",En Operación,Instalación Deportiva o Recreativa,Ninguno,Estadio,"20",Urbana,./4.png
-115.300989320533,32.4621213702416,"0200202258334001","02","002","0225","8334","001",En Operación,Instalación Deportiva o Recreativa,Ninguno,Estadio,"22",Urbana,./4.png
-115.236293680484,32.5199535096374,"0200202033475002","02","002","0203","3475","002",En Operación,Instalación Deportiva o Recreativa,Ninguno,Estadio,"2",Rural,./4.png
-115.236127819511,32.5211378500803,"0200202033475002","02","002","0203","3475","002",En Operación,Templo,Ninguno,No Aplica,"8",Rural,./0.png
-115.125827240879,32.5966885079617,"0200205133460045","02","002","0513","3460","045",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"4",Rural,./4.png
-115.568617380044,32.5975887399002,"0200200017162026","02","002","0001","7162","026",En Operación,Instalación Deportiva o Recreativa,Villa de Alarcón,Parque,"2",Urbana,./4.png
-115.570900235341,32.5881920015259,"0200200015486006","02","002","0001","5486","006",En Operación,Escuela,Guadalupe Mendoza Partida,Preescolar,"3",Urbana,./1.png
-115.402532997814,32.6252424748886,"0200200014685038","02","002","0001","4685","038",En Operación,Escuela,Colegio MexicoAmericano,Primaria,"4",Urbana,./1.png
-115.236139188361,32.5187660575822,"0200202033475003","02","002","0203","3475","003",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"9",Rural,./4.png
-115.383305096674,32.6567230996515,"0200200013884069","02","002","0001","3884","069",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"29",Urbana,./8.png
-115.383024797848,32.6568314016995,"0200200013884071","02","002","0001","3884","071",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"34",Urbana,./8.png
-115.177342891392,32.4969352811605,"0200201653475001","02","002","0165","3475","001",En Operación,Escuela,Indeterminado,Primaria,"6",Rural,./1.png
-115.494662218256,32.597284275725,"0200200016959018","02","002","0001","6959","018",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"21",Urbana,./8.png
-115.49467294946,32.5968300746198,"0200200016959018","02","002","0001","6959","018",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"22",Urbana,./8.png
-115.494538839229,32.5972808856429,"0200200016959017","02","002","0001","6959","017",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"23",Urbana,./8.png
-115.494571024895,32.5968074768187,"0200200016959017","02","002","0001","6959","017",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"24",Urbana,./8.png
-115.494190151011,32.5967877049901,"0200200016959017","02","002","0001","6959","017",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"1",Urbana,./8.png
-115.494179160762,32.5966755310254,"0200200016959019","02","002","0001","6959","019",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"2",Urbana,./8.png
-115.494058028898,32.5965439761064,"0200200016959024","02","002","0001","6959","024",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"3",Urbana,./8.png
-115.428184958994,32.5701851390785,"0200200017745010","02","002","0001","7745","010",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"3",Urbana,./8.png
-115.427561895974,32.5699542556214,"0200200017745010","02","002","0001","7745","010",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"4",Urbana,./8.png
-115.571792521695,32.5892945455981,"0200200016291002","02","002","0001","6291","002",En Operación,Templo,Indeterminado,No Aplica,"1",Urbana,./0.png
-115.575004519826,32.5951066198143,"0200200016836018","02","002","0001","6836","018",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"77",Urbana,./8.png
-115.57444505024,32.5954173402363,"0200200016836018","02","002","0001","6836","018",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"78",Urbana,./8.png
-115.573069539819,32.5946813400628,"0200200016836018","02","002","0001","6836","018",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"79",Urbana,./8.png
-115.573260280028,32.5943713101159,"0200200016836018","02","002","0001","6836","018",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"80",Urbana,./8.png
-115.574366889714,32.5954367497273,"0200200016836019","02","002","0001","6836","019",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"81",Urbana,./8.png
-115.573786489964,32.5956025096697,"0200200016836019","02","002","0001","6836","019",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"82",Urbana,./8.png
-115.572817280407,32.5950892298446,"0200200016836019","02","002","0001","6836","019",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"83",Urbana,./8.png
-115.573031050315,32.5947424502995,"0200200016836019","02","002","0001","6836","019",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"84",Urbana,./8.png
-115.574810849591,32.5954305699149,"0200200016836037","02","002","0001","6836","037",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"88",Urbana,./8.png
-115.5743558302,32.5962158797676,"0200200016836037","02","002","0001","6836","037",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"89",Urbana,./8.png
-115.574305050018,32.5962967700662,"0200200016836023","02","002","0001","6836","023",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"90",Urbana,./8.png
-115.574044219523,32.5966280795898,"0200200016836023","02","002","0001","6836","023",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"91",Urbana,./8.png
-115.573299449595,32.595906889876,"0200200016836023","02","002","0001","6836","023",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"92",Urbana,./8.png
-115.573014770308,32.5961819399057,"0200200016836023","02","002","0001","6836","023",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"93",Urbana,./8.png
-115.573995309926,32.596690179886,"0200200016836020","02","002","0001","6836","020",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"94",Urbana,./8.png
-115.573758479593,32.596991030124,"0200200016836020","02","002","0001","6836","020",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"95",Urbana,./8.png
-115.572693149742,32.5964773397809,"0200200016836020","02","002","0001","6836","020",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"96",Urbana,./8.png
-115.572967659494,32.5962366200131,"0200200016836020","02","002","0001","6836","020",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"97",Urbana,./8.png
-115.573713680478,32.5970479101129,"0200200016836021","02","002","0001","6836","021",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"98",Urbana,./8.png
-115.572858260244,32.5966785403434,"0200200016836021","02","002","0001","6836","021",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"99",Urbana,./8.png
-115.572656449522,32.5970092903758,"0200200016836021","02","002","0001","6836","021",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"100",Urbana,./8.png
-115.57314011951,32.595890709828,"0200200016836022","02","002","0001","6836","022",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"104",Urbana,./8.png
-115.569419819629,32.5958693803337,"0200200017162025","02","002","0001","7162","025",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"3",Urbana,./8.png
-115.570716110127,32.5964150200436,"0200200017162018","02","002","0001","7162","018",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"8",Urbana,./8.png
-115.569001859532,32.5968746598677,"0200200017162018","02","002","0001","7162","018",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"9",Urbana,./8.png
-115.568877859787,32.5965181503766,"0200200017162018","02","002","0001","7162","018",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"10",Urbana,./8.png
-115.570556600285,32.5960883801562,"0200200017162018","02","002","0001","7162","018",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"11",Urbana,./8.png
-115.570517769872,32.5960208003794,"0200200017162022","02","002","0001","7162","022",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"12",Urbana,./8.png
-115.569561630295,32.5962673699301,"0200200017162022","02","002","0001","7162","022",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"13",Urbana,./8.png
-115.569438950324,32.5959230497054,"0200200017162022","02","002","0001","7162","022",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"14",Urbana,./8.png
-115.570337029977,32.595689939863,"0200200017162022","02","002","0001","7162","022",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"15",Urbana,./8.png
-115.569472979514,32.5962819403962,"0200200017162021","02","002","0001","7162","021",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"16",Urbana,./8.png
-115.568848030174,32.5964492601748,"0200200017162021","02","002","0001","7162","021",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"17",Urbana,./8.png
-115.569202940408,32.5977447497473,"0200200017162026","02","002","0001","7162","026",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"53",Urbana,./8.png
-115.568408219669,32.5979503697025,"0200200017162026","02","002","0001","7162","026",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"54",Urbana,./8.png
-115.568109719857,32.597162569723,"0200200017162026","02","002","0001","7162","026",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"55",Urbana,./8.png
-115.568913279953,32.5969478903433,"0200200017162026","02","002","0001","7162","026",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"56",Urbana,./8.png
-115.5689045498,32.5969013102222,"0200200017162017","02","002","0001","7162","017",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"57",Urbana,./8.png
-115.567104710008,32.5973702797027,"0200200017162017","02","002","0001","7162","017",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"58",Urbana,./8.png
-115.566973449692,32.5970095997796,"0200200017162017","02","002","0001","7162","017",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"59",Urbana,./8.png
-115.56877592022,32.5965450296418,"0200200017162017","02","002","0001","7162","017",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"60",Urbana,./8.png
-115.568752800315,32.5964744297053,"0200200017162020","02","002","0001","7162","020",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"61",Urbana,./8.png
-115.566944289909,32.5969328497345,"0200200017162020","02","002","0001","7162","020",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"62",Urbana,./8.png
-115.566819319759,32.5965945998074,"0200200017162020","02","002","0001","7162","020",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"63",Urbana,./8.png
-115.566803030481,32.5965472797222,"0200200017162024","02","002","0001","7162","024",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"64",Urbana,./8.png
-115.566726110465,32.596563829805,"0200200017162023","02","002","0001","7162","023",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"65",Urbana,./8.png
-115.566867020472,32.5969530795282,"0200200017162019","02","002","0001","7162","019",En Operación,Infraestructura Urbana,Indeterminado,Rampa para Silla de Ruedas,"66",Urbana,./8.png
